,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,play_type,rush_attempt,rusher,rushing_yards,rush_touchdown,pass_attempt,complete_pass,passer,passing_yards,pass_touchdown,receiver,receiving_yards,first_down,touchdown
34354,CIN,3.0,1,4,19,10,1.0,run,1,J.Mixon,0.0,0,0,0,,,0,,,0,0
34355,LV,1.0,10,4,19,77,1.0,pass,0,,,0,1,1,D.Carr,3.0,0,H.Renfrow,3.0,0,0
34356,LV,1.0,10,4,19,74,1.0,pass,0,,,0,1,0,D.Carr,,0,D.Waller,,0,0
34357,LV,2.0,10,4,19,74,1.0,pass,0,,,0,1,1,D.Carr,13.0,0,D.Waller,13.0,1,0
34358,LV,1.0,10,4,19,61,1.0,pass,0,,,0,1,1,D.Carr,5.0,0,H.Renfrow,5.0,0,0
34359,LV,2.0,5,4,19,56,1.0,pass,0,,,0,1,0,D.Carr,,0,F.Moreau,,0,0
34360,LV,3.0,5,4,19,56,1.0,pass,0,,,0,1,0,D.Carr,,0,B.Edwards,,0,0
34361,LV,4.0,5,4,19,56,1.0,pass,0,,,0,1,1,D.Carr,26.0,0,D.Jackson,26.0,1,0
34362,LV,1.0,10,4,19,30,1.0,pass,0,,,0,1,1,D.Carr,13.0,0,J.Jacobs,13.0,1,0
34363,LV,1.0,10,4,19,17,1.0,pass,0,,,0,1,1,D.Carr,7.0,0,Z.Jones,7.0,0,0
34364,LV,2.0,3,4,19,10,1.0,pass,0,,,0,1,0,D.Carr,,0,,,0,0
34365,LV,3.0,3,4,19,10,1.0,pass,0,,,0,1,0,D.Carr,,0,D.Waller,,0,0
34366,CIN,1.0,10,4,19,74,0.0,run,1,J.Mixon,-2.0,0,0,0,,,0,,,0,0
34367,CIN,2.0,12,4,19,76,0.0,run,1,J.Chase,1.0,0,0,0,,,0,,,0,0
34368,CIN,3.0,11,4,19,75,0.0,pass,0,,,0,1,1,J.Burrow,7.0,0,C.Uzomah,7.0,0,0
34369,LV,1.0,10,4,19,65,1.0,pass,0,,,0,1,1,D.Carr,15.0,0,J.Jacobs,15.0,1,0
34370,LV,1.0,10,4,19,35,1.0,pass,0,,,0,1,0,D.Carr,,0,D.Waller,,0,0
34371,LV,2.0,10,4,19,35,1.0,pass,0,,,0,1,0,D.Carr,,0,,,0,0
34372,LV,3.0,17,4,19,42,1.0,pass,0,,,0,1,1,D.Carr,23.0,0,D.Waller,23.0,1,0
34373,LV,1.0,10,4,19,19,1.0,pass,0,,,0,1,0,D.Carr,,0,J.Jacobs,,0,0
34374,LV,2.0,10,4,19,19,1.0,pass,0,,,0,1,0,D.Carr,,0,F.Moreau,,0,0
34375,LV,3.0,10,4,19,19,1.0,pass,0,,,0,1,1,D.Carr,10.0,0,Z.Jones,10.0,1,0
34376,LV,2.0,9,4,19,9,1.0,pass,0,,,0,1,0,D.Carr,,0,Z.Jones,,0,0
34377,LV,3.0,9,4,19,9,1.0,pass,0,,,0,1,0,D.Carr,,0,H.Renfrow,,0,0
34378,LV,4.0,9,4,19,9,1.0,pass,0,,,0,1,0,D.Carr,,0,Z.Jones,,0,0
34379,BUF,1.0,10,1,19,70,1.0,pass,0,,,0,1,1,J.Allen,9.0,0,S.Diggs,9.0,0,0
34380,BUF,2.0,1,1,19,61,1.0,run,1,D.Singletary,4.0,0,0,0,,,0,,,1,0
34381,BUF,1.0,10,1,19,57,1.0,pass,0,,,0,1,1,J.Allen,0.0,0,D.Singletary,0.0,0,0
34382,BUF,2.0,10,1,19,57,1.0,run,1,,26.0,0,0,0,J.Allen,,0,,,1,0
34383,BUF,1.0,10,1,19,31,1.0,pass,0,,,0,1,0,J.Allen,,0,E.Sanders,,0,0
34384,BUF,2.0,10,1,19,31,1.0,pass,0,,,0,1,1,J.Allen,7.0,0,I.McKenzie,7.0,0,0
34385,BUF,3.0,3,1,19,24,1.0,run,1,J.Allen,15.0,0,0,0,,,0,,,1,0
34386,BUF,1.0,9,1,19,9,1.0,run,1,D.Singletary,1.0,0,0,0,,,0,,,0,0
34387,BUF,2.0,8,1,19,8,1.0,pass,0,,,0,1,1,J.Allen,8.0,1,D.Knox,8.0,1,1
34388,NE,1.0,10,1,19,87,0.0,run,1,D.Harris,2.0,0,0,0,,,0,,,0,0
34389,NE,2.0,8,1,19,85,0.0,pass,0,,,0,1,1,M.Jones,9.0,0,K.Bourne,9.0,1,0
34390,NE,1.0,15,1,19,81,0.0,run,1,D.Harris,1.0,0,0,0,,,0,,,0,0
34391,NE,2.0,14,1,19,80,0.0,pass,0,,,0,1,0,M.Jones,,0,K.Bourne,,0,0
34392,NE,3.0,14,1,19,80,0.0,pass,0,,,0,1,1,M.Jones,30.0,0,H.Henry,30.0,1,0
34393,NE,1.0,10,1,19,50,0.0,pass,0,,,0,1,0,M.Jones,,0,B.Bolden,,0,0
34394,NE,2.0,10,1,19,50,0.0,pass,0,,,0,1,0,M.Jones,,0,J.Meyers,,0,0
34395,NE,3.0,10,1,19,50,0.0,run,1,,16.0,0,0,0,M.Jones,,0,,,1,0
34396,NE,1.0,10,1,19,34,0.0,pass,0,,,0,1,0,M.Jones,,0,N.Agholor,,0,0
34397,BUF,1.0,10,1,19,80,1.0,pass,0,,,0,1,1,J.Allen,24.0,0,D.Knox,24.0,1,0
34398,BUF,1.0,10,1,19,56,1.0,pass,0,,,0,1,1,J.Allen,2.0,0,E.Sanders,2.0,0,0
34399,BUF,2.0,8,1,19,54,1.0,run,1,I.McKenzie,7.0,0,0,0,,,0,,,0,0
34400,BUF,3.0,1,1,19,47,1.0,run,1,D.Singletary,6.0,0,0,0,,,0,,,1,0
34401,BUF,1.0,10,1,19,41,1.0,pass,0,,,0,1,0,J.Allen,,0,D.Singletary,,0,0
34402,BUF,2.0,10,1,19,41,1.0,pass,0,,,0,1,1,J.Allen,19.0,0,I.McKenzie,19.0,1,0
34403,BUF,1.0,10,1,19,22,1.0,pass,0,,,0,1,0,J.Allen,,0,S.Diggs,,0,0
34404,BUF,2.0,10,1,19,22,1.0,pass,0,,,0,1,1,J.Allen,6.0,0,S.Diggs,6.0,0,0
34405,BUF,3.0,4,1,19,16,1.0,run,1,J.Allen,5.0,0,0,0,,,0,,,1,0
34406,BUF,1.0,10,1,19,11,1.0,pass,0,,,0,1,1,J.Allen,11.0,1,D.Knox,11.0,1,1
34407,NE,1.0,10,1,19,75,0.0,run,1,D.Harris,5.0,0,0,0,,,0,,,0,0
34408,NE,2.0,5,2,19,70,0.0,run,1,D.Harris,2.0,0,0,0,,,0,,,0,0
34409,NE,3.0,3,2,19,68,0.0,run,1,D.Harris,2.0,0,0,0,,,0,,,0,0
34410,BUF,1.0,10,2,19,81,1.0,pass,0,,,0,1,0,J.Allen,,0,G.Davis,,0,0
34411,BUF,2.0,10,2,19,81,1.0,run,1,D.Singletary,9.0,0,0,0,,,0,,,0,0
34412,BUF,3.0,1,2,19,72,1.0,run,1,D.Singletary,3.0,0,0,0,,,0,,,1,0
34413,BUF,1.0,10,2,19,64,1.0,pass,0,,,0,1,1,J.Allen,22.0,0,G.Davis,22.0,1,0
34414,BUF,1.0,10,2,19,42,1.0,run,1,,8.0,0,0,0,J.Allen,,0,,,0,0
34415,BUF,2.0,2,2,19,34,1.0,run,1,D.Singletary,2.0,0,0,0,,,0,,,1,0
34416,BUF,1.0,10,2,19,17,1.0,run,1,D.Singletary,4.0,0,0,0,,,0,,,0,0
34417,BUF,2.0,6,2,19,13,1.0,run,1,D.Singletary,9.0,0,0,0,,,0,,,1,0
34418,BUF,1.0,4,2,19,4,1.0,run,1,D.Singletary,1.0,0,0,0,,,0,,,0,0
34419,BUF,2.0,3,2,19,3,1.0,run,1,D.Singletary,3.0,1,0,0,,,0,,,1,1
34420,NE,1.0,10,2,19,79,0.0,pass,0,,,0,1,1,M.Jones,4.0,0,R.Stevenson,4.0,0,0
34421,NE,2.0,6,2,19,75,0.0,pass,0,,,0,1,0,M.Jones,,0,H.Henry,,0,0
34422,NE,1.0,10,2,19,53,0.0,run,1,R.Stevenson,3.0,0,0,0,,,0,,,0,0
34423,NE,2.0,7,2,19,50,0.0,pass,0,,,0,1,0,M.Jones,,0,,,0,0
34424,NE,3.0,20,2,19,63,0.0,pass,0,,,0,1,1,M.Jones,12.0,0,B.Bolden,12.0,0,0
34425,BUF,1.0,10,2,19,89,1.0,pass,0,,,0,1,1,J.Allen,19.0,0,I.McKenzie,19.0,1,0
34426,BUF,1.0,10,2,19,70,1.0,pass,0,,,0,1,1,J.Allen,45.0,0,S.Diggs,45.0,1,0
34427,BUF,1.0,10,2,19,25,1.0,run,1,,9.0,0,0,0,J.Allen,,0,,,0,0
34428,BUF,2.0,1,2,19,16,1.0,run,1,D.Singletary,16.0,1,0,0,,,0,,,1,1
34429,NE,1.0,10,2,19,75,0.0,pass,0,,,0,1,1,M.Jones,10.0,0,K.Bourne,10.0,1,0
34430,NE,1.0,10,2,19,65,0.0,pass,0,,,0,1,1,M.Jones,2.0,0,B.Bolden,2.0,0,0
34431,NE,2.0,8,2,19,63,0.0,pass,0,,,0,1,1,M.Jones,5.0,0,B.Bolden,5.0,0,0
34432,NE,3.0,3,2,19,58,0.0,pass,0,,,0,1,1,M.Jones,8.0,0,B.Bolden,8.0,1,0
34433,NE,1.0,10,2,19,50,0.0,run,1,,2.0,0,0,0,M.Jones,,0,,,0,0
34434,NE,2.0,8,2,19,48,0.0,pass,0,,,0,1,0,M.Jones,,0,,,0,0
34435,NE,3.0,12,2,19,52,0.0,pass,0,,,0,1,1,M.Jones,7.0,0,J.Meyers,7.0,0,0
34436,NE,4.0,5,2,19,45,0.0,pass,0,,,0,1,1,M.Jones,19.0,0,J.Meyers,19.0,1,0
34437,NE,1.0,10,3,19,76,0.0,run,1,D.Harris,3.0,0,0,0,,,0,,,0,0
34438,NE,2.0,7,3,19,73,0.0,pass,0,,,0,1,1,M.Jones,10.0,0,R.Stevenson,10.0,1,0
34439,NE,1.0,10,3,19,63,0.0,run,1,D.Harris,14.0,0,0,0,,,0,,,1,0
34440,NE,1.0,10,3,19,49,0.0,pass,0,,,0,1,0,M.Jones,,0,H.Henry,,0,0
34441,BUF,1.0,10,3,19,58,0.0,run,1,D.Singletary,2.0,0,0,0,,,0,,,0,0
34442,BUF,2.0,8,3,19,56,0.0,pass,0,,,0,1,1,J.Allen,4.0,0,R.Gilliam,4.0,0,0
34443,BUF,3.0,4,3,19,52,0.0,pass,0,,,0,1,1,J.Allen,9.0,0,D.Singletary,9.0,1,0
34444,BUF,1.0,10,3,19,43,0.0,pass,0,,,0,1,1,J.Allen,4.0,0,D.Singletary,4.0,0,0
34445,BUF,2.0,6,3,19,39,0.0,run,1,I.McKenzie,15.0,0,0,0,,,0,,,1,0
34446,BUF,1.0,20,3,19,34,0.0,pass,0,,,0,1,1,J.Allen,34.0,1,E.Sanders,34.0,1,1
34447,NE,1.0,10,3,19,75,1.0,pass,0,,,0,1,1,M.Jones,7.0,0,D.Harris,7.0,0,0
34448,NE,2.0,3,3,19,68,1.0,pass,0,,,0,1,1,M.Jones,1.0,0,J.Meyers,1.0,0,0
34449,NE,3.0,6,3,19,71,1.0,pass,0,,,0,1,1,M.Jones,43.0,0,K.Bourne,43.0,1,0
34450,NE,1.0,10,3,19,28,1.0,run,1,K.Bourne,14.0,0,0,0,,,0,,,1,0
34451,NE,1.0,10,3,19,14,1.0,pass,0,,,0,1,0,M.Jones,,0,B.Bolden,,0,0
34452,NE,2.0,10,3,19,14,1.0,pass,0,,,0,1,1,M.Jones,4.0,0,R.Stevenson,4.0,0,0
34453,NE,3.0,6,3,19,10,1.0,pass,0,,,0,1,1,M.Jones,7.0,0,J.Meyers,7.0,1,0
34454,NE,1.0,3,3,19,3,1.0,run,1,D.Harris,0.0,0,0,0,,,0,,,0,0
34455,NE,2.0,3,3,19,3,1.0,pass,0,,,0,1,0,M.Jones,,0,,,0,0
34456,NE,3.0,3,3,19,3,1.0,pass,0,,,0,1,0,M.Jones,,0,J.Meyers,,0,0
34457,NE,4.0,3,3,19,3,1.0,pass,0,,,0,1,1,M.Jones,3.0,1,K.Bourne,3.0,1,1
34458,BUF,1.0,10,3,19,77,1.0,run,1,D.Singletary,10.0,0,0,0,,,0,,,1,0
34459,BUF,1.0,10,3,19,67,1.0,pass,0,,,0,1,1,J.Allen,8.0,0,D.Knox,8.0,0,0
34460,BUF,2.0,2,3,19,59,1.0,run,1,D.Singletary,1.0,0,0,0,,,0,,,0,0
34461,BUF,3.0,1,3,19,58,1.0,run,1,J.Allen,3.0,0,0,0,,,0,,,1,0
34462,BUF,1.0,10,3,19,55,1.0,pass,0,,,0,1,1,J.Allen,19.0,0,C.Beasley,19.0,1,0
34463,BUF,1.0,10,3,19,36,1.0,run,1,I.McKenzie,7.0,0,0,0,,,0,,,0,0
34464,BUF,2.0,3,4,19,29,1.0,run,1,D.Singletary,6.0,0,0,0,,,0,,,1,0
34465,BUF,1.0,10,4,19,23,1.0,run,1,D.Singletary,4.0,0,0,0,,,0,,,0,0
34466,BUF,2.0,6,4,19,19,1.0,pass,0,,,0,1,1,J.Allen,19.0,1,G.Davis,19.0,1,1
34467,NE,1.0,10,4,19,76,0.0,run,1,R.Stevenson,0.0,0,0,0,,,0,,,0,0
34468,NE,2.0,10,4,19,76,0.0,pass,0,,,0,1,1,M.Jones,15.0,0,R.Stevenson,15.0,1,0
34469,NE,1.0,10,4,19,61,0.0,pass,0,,,0,1,0,M.Jones,,0,J.Johnson,,0,0
34470,NE,2.0,10,4,19,61,0.0,pass,0,,,0,1,1,M.Jones,3.0,0,J.Meyers,3.0,0,0
34471,NE,3.0,7,4,19,58,0.0,pass,0,,,0,1,0,M.Jones,,0,,,0,0
34472,BUF,1.0,10,4,19,39,1.0,pass,0,,,0,1,1,J.Allen,38.0,0,D.Knox,38.0,1,0
34473,BUF,1.0,1,4,19,1,1.0,run,1,Z.Moss,0.0,0,0,0,,,0,,,0,0
34474,BUF,2.0,1,4,19,1,1.0,pass,0,,,0,1,1,J.Allen,1.0,1,T.Doyle,1.0,1,1
34475,NE,1.0,10,4,19,73,1.0,run,1,D.Harris,1.0,0,0,0,,,0,,,0,0
34476,NE,2.0,9,4,19,72,1.0,run,1,R.Stevenson,8.0,0,0,0,,,0,,,0,0
34477,NE,3.0,1,4,19,64,1.0,run,1,R.Stevenson,2.0,0,0,0,,,0,,,1,0
34478,NE,1.0,10,4,19,62,1.0,pass,0,,,0,1,0,M.Jones,,0,,,0,0
34479,NE,2.0,10,4,19,62,1.0,pass,0,,,0,1,1,M.Jones,6.0,0,K.Bourne,6.0,0,0
34480,NE,3.0,4,4,19,56,1.0,pass,0,,,0,1,1,M.Jones,2.0,0,K.Bourne,2.0,0,0
34481,NE,4.0,2,4,19,54,1.0,pass,0,,,0,1,1,M.Jones,3.0,0,J.Meyers,3.0,1,0
34482,NE,1.0,10,4,19,36,1.0,run,1,R.Stevenson,7.0,0,0,0,,,0,,,0,0
34483,NE,2.0,3,4,19,29,1.0,run,1,R.Stevenson,1.0,0,0,0,,,0,,,0,0
34484,NE,3.0,2,4,19,28,1.0,run,1,R.Stevenson,5.0,0,0,0,,,0,,,1,0
34485,NE,1.0,10,4,19,23,1.0,pass,0,,,0,1,1,M.Jones,18.0,0,N.Agholor,18.0,1,0
34486,NE,1.0,5,4,19,5,1.0,run,1,R.Stevenson,1.0,0,0,0,,,0,,,0,0
34487,NE,2.0,4,4,19,4,1.0,pass,0,,,0,1,0,M.Jones,,0,J.Meyers,,0,0
34488,NE,3.0,4,4,19,4,1.0,pass,0,,,0,1,0,M.Jones,,0,H.Henry,,0,0
34489,NE,4.0,4,4,19,4,1.0,pass,0,,,0,1,1,M.Jones,4.0,1,K.Bourne,4.0,1,1
34490,TB,1.0,10,1,19,75,1.0,run,1,K.Vaughn,17.0,0,0,0,,,0,,,1,0
34491,TB,1.0,10,1,19,58,1.0,pass,0,,,0,1,0,T.Brady,,0,G.Bernard,,0,0
34492,TB,1.0,10,1,19,43,1.0,run,1,K.Vaughn,3.0,0,0,0,,,0,,,0,0
34493,TB,2.0,7,1,19,40,1.0,pass,0,,,0,1,0,T.Brady,,0,B.Perriman,,0,0
34494,TB,3.0,7,1,19,40,1.0,pass,0,,,0,1,1,T.Brady,8.0,0,M.Evans,8.0,1,0
34495,TB,1.0,10,1,19,32,1.0,pass,0,,,0,1,1,T.Brady,2.0,0,M.Evans,2.0,0,0
34496,TB,2.0,8,1,19,30,1.0,pass,0,,,0,1,1,T.Brady,6.0,0,G.Bernard,6.0,0,0
34497,TB,3.0,2,1,19,24,1.0,pass,0,,,0,1,1,T.Brady,9.0,0,G.Bernard,9.0,1,0
34498,TB,1.0,10,1,19,15,1.0,pass,0,,,0,1,1,T.Brady,3.0,0,O.Howard,3.0,0,0
34499,TB,2.0,7,1,19,12,1.0,pass,0,,,0,1,1,T.Brady,8.0,0,C.Brate,8.0,1,0
34500,TB,1.0,4,1,19,4,1.0,run,1,K.Vaughn,2.0,0,0,0,,,0,,,0,0
34501,TB,2.0,2,1,19,2,1.0,run,1,G.Bernard,2.0,1,0,0,,,0,,,1,1
34502,PHI,1.0,10,1,19,75,0.0,run,1,M.Sanders,7.0,0,0,0,,,0,,,0,0
34503,PHI,2.0,3,1,19,68,0.0,pass,0,,,0,1,1,J.Hurts,1.0,0,B.Scott,1.0,0,0
34504,PHI,3.0,2,1,19,67,0.0,run,1,J.Hurts,-3.0,0,0,0,,,0,,,0,0
34505,TB,1.0,10,1,19,57,0.0,run,1,K.Vaughn,2.0,0,0,0,,,0,,,0,0
34506,TB,2.0,8,1,19,55,0.0,pass,0,,,0,1,1,T.Brady,5.0,0,B.Perriman,5.0,0,0
34507,TB,3.0,3,1,19,50,0.0,pass,0,,,0,1,0,T.Brady,,0,T.Johnson,,0,0
34508,PHI,1.0,10,1,19,81,0.0,run,1,J.Hurts,9.0,0,0,0,,,0,,,0,0
34509,PHI,1.0,10,1,19,67,0.0,run,1,M.Sanders,-5.0,0,0,0,,,0,,,0,0
34510,PHI,2.0,15,1,19,72,0.0,pass,0,,,0,1,1,J.Hurts,6.0,0,M.Sanders,6.0,0,0
34511,PHI,3.0,9,1,19,66,0.0,pass,0,,,0,1,0,J.Hurts,,0,J.Reagor,,0,0
34512,TB,1.0,10,1,19,70,1.0,run,1,K.Vaughn,2.0,0,0,0,,,0,,,0,0
34513,TB,2.0,8,1,19,68,1.0,pass,0,,,0,1,1,T.Brady,13.0,0,R.Gronkowski,13.0,1,0
34514,TB,1.0,10,1,19,55,1.0,pass,0,,,0,1,1,T.Brady,8.0,0,R.Gronkowski,8.0,0,0
34515,TB,2.0,2,1,19,47,1.0,pass,0,,,0,1,1,T.Brady,17.0,0,T.Johnson,17.0,1,0
34516,TB,1.0,10,1,19,30,1.0,pass,0,,,0,1,0,T.Brady,,0,R.Gronkowski,,0,0
34517,TB,2.0,10,1,19,30,1.0,pass,0,,,0,1,1,T.Brady,16.0,0,M.Evans,16.0,1,0
34518,TB,1.0,10,1,19,14,1.0,pass,0,,,0,1,1,T.Brady,8.0,0,M.Evans,8.0,0,0
34519,TB,2.0,2,1,19,6,1.0,run,1,K.Vaughn,3.0,0,0,0,,,0,,,1,0
34520,TB,1.0,3,1,19,3,1.0,run,1,K.Vaughn,2.0,0,0,0,,,0,,,0,0
34521,TB,2.0,1,1,19,1,1.0,run,1,K.Vaughn,1.0,1,0,0,,,0,,,1,1
34522,PHI,1.0,10,1,19,73,0.0,run,1,M.Sanders,2.0,0,0,0,,,0,,,0,0
34523,PHI,2.0,8,2,19,71,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34524,PHI,3.0,8,2,19,71,0.0,pass,0,,,0,1,0,J.Hurts,,0,,,0,0
34525,TB,1.0,10,2,19,69,1.0,pass,0,,,0,1,1,T.Brady,18.0,0,M.Evans,18.0,1,0
34526,TB,1.0,10,2,19,51,1.0,pass,0,,,0,1,1,T.Brady,9.0,0,M.Evans,9.0,0,0
34527,TB,2.0,1,2,19,42,1.0,run,1,K.Vaughn,5.0,0,0,0,,,0,,,1,0
34528,TB,1.0,10,2,19,37,1.0,pass,0,,,0,1,1,T.Brady,8.0,0,S.Miller,8.0,0,0
34529,TB,2.0,2,2,19,29,1.0,run,1,K.Vaughn,6.0,0,0,0,,,0,,,1,0
34530,TB,1.0,10,2,19,23,1.0,pass,0,,,0,1,1,T.Brady,5.0,0,K.Vaughn,5.0,0,0
34531,TB,2.0,5,2,19,18,1.0,pass,0,,,0,1,1,T.Brady,13.0,0,T.Johnson,13.0,1,0
34532,TB,1.0,5,2,19,5,1.0,pass,0,,,0,1,0,T.Brady,,0,M.Evans,,0,0
34533,TB,2.0,5,2,19,5,1.0,pass,0,,,0,1,1,T.Brady,-4.0,0,G.Bernard,-4.0,0,0
34534,TB,3.0,9,2,19,9,1.0,pass,0,,,0,1,0,T.Brady,,0,,,0,0
34535,PHI,1.0,10,2,19,83,0.0,run,1,J.Hurts,11.0,0,0,0,,,0,,,1,0
34536,PHI,1.0,10,2,19,72,0.0,pass,0,,,0,1,1,J.Hurts,0.0,0,Q.Watkins,0.0,0,0
34537,PHI,2.0,10,2,19,72,0.0,pass,0,,,0,1,1,J.Hurts,3.0,0,K.Gainwell,3.0,0,0
34538,PHI,3.0,7,2,19,69,0.0,pass,0,,,0,1,1,J.Hurts,16.0,0,D.Goedert,16.0,1,0
34539,PHI,1.0,10,2,19,53,0.0,run,1,J.Hurts,6.0,0,0,0,,,0,,,0,0
34540,PHI,2.0,4,2,19,47,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34541,PHI,3.0,4,2,19,47,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34542,PHI,4.0,4,2,19,47,0.0,pass,0,,,0,1,1,J.Hurts,10.0,0,D.Goedert,10.0,1,0
34543,PHI,1.0,10,2,19,37,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34544,PHI,2.0,10,2,19,37,0.0,run,1,M.Sanders,-1.0,0,0,0,,,0,,,0,0
34545,PHI,3.0,11,2,19,38,0.0,pass,0,,,0,1,1,J.Hurts,1.0,0,M.Sanders,1.0,0,0
34546,PHI,4.0,10,2,19,37,0.0,pass,0,,,0,1,0,J.Hurts,,0,J.Reagor,,0,0
34547,TB,1.0,10,2,19,78,0.0,run,1,K.Vaughn,-1.0,0,0,0,,,0,,,0,0
34548,TB,2.0,11,2,19,79,0.0,pass,0,,,0,1,1,T.Brady,4.0,0,K.Vaughn,4.0,0,0
34549,TB,3.0,7,2,19,75,0.0,pass,0,,,0,1,0,T.Brady,,0,,,0,0
34550,PHI,1.0,10,2,19,61,0.0,pass,0,,,0,1,1,J.Hurts,10.0,0,D.Goedert,10.0,0,0
34551,PHI,1.0,20,2,19,71,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34552,PHI,2.0,20,2,19,71,0.0,run,1,J.Hurts,9.0,0,0,0,,,0,,,0,0
34553,PHI,3.0,11,2,19,62,0.0,pass,0,,,0,1,1,J.Hurts,35.0,0,Q.Watkins,35.0,1,0
34554,PHI,1.0,10,2,19,27,0.0,pass,0,,,0,1,1,J.Hurts,6.0,0,D.Smith,6.0,0,0
34555,PHI,2.0,4,2,19,21,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Smith,,0,0
34556,TB,1.0,10,2,19,80,0.0,run,1,G.Bernard,5.0,0,0,0,,,0,,,0,0
34557,TB,2.0,5,2,19,75,0.0,pass,0,,,0,1,1,T.Brady,3.0,0,R.Gronkowski,3.0,0,0
34558,TB,3.0,2,2,19,72,0.0,pass,0,,,0,1,0,T.Brady,,0,,,0,0
34559,PHI,1.0,10,2,19,81,0.0,pass,0,,,0,1,1,J.Hurts,0.0,0,K.Gainwell,0.0,0,0
34560,PHI,1.0,10,3,19,75,0.0,run,1,M.Sanders,2.0,0,0,0,,,0,,,0,0
34561,PHI,2.0,18,3,19,83,0.0,pass,0,,,0,1,1,J.Hurts,10.0,0,K.Gainwell,10.0,0,0
34562,PHI,3.0,8,3,19,73,0.0,pass,0,,,0,1,1,J.Hurts,28.0,0,D.Goedert,28.0,1,0
34563,PHI,1.0,10,3,19,45,0.0,pass,0,,,0,1,0,J.Hurts,,0,Q.Watkins,,0,0
34564,PHI,2.0,10,3,19,45,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Goedert,,0,0
34565,PHI,3.0,10,3,19,45,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Smith,,0,0
34566,TB,1.0,10,3,19,91,0.0,run,1,K.Vaughn,7.0,0,0,0,,,0,,,0,0
34567,TB,2.0,3,3,19,84,0.0,run,1,K.Vaughn,-2.0,0,0,0,,,0,,,0,0
34568,TB,3.0,5,3,19,86,0.0,pass,0,,,0,1,0,T.Brady,,0,B.Perriman,,0,0
34569,TB,1.0,10,3,19,48,1.0,pass,0,,,0,1,1,T.Brady,22.0,0,G.Bernard,22.0,1,0
34570,TB,1.0,10,3,19,26,1.0,run,1,G.Bernard,2.0,0,0,0,,,0,,,0,0
34571,TB,2.0,8,3,19,24,1.0,pass,0,,,0,1,1,T.Brady,5.0,0,C.Brate,5.0,0,0
34572,TB,3.0,3,3,19,19,1.0,pass,0,,,0,1,1,T.Brady,17.0,0,M.Evans,17.0,1,0
34573,TB,1.0,2,3,19,2,1.0,pass,0,,,0,1,1,T.Brady,2.0,1,R.Gronkowski,2.0,1,1
34574,PHI,1.0,10,3,19,75,0.0,run,1,M.Sanders,14.0,0,0,0,,,0,,,1,0
34575,PHI,1.0,10,3,19,61,0.0,pass,0,,,0,1,1,J.Hurts,2.0,0,J.Reagor,2.0,0,0
34576,PHI,2.0,8,3,19,59,0.0,pass,0,,,0,1,1,J.Hurts,5.0,0,M.Sanders,5.0,0,0
34577,PHI,3.0,3,3,19,54,0.0,pass,0,,,0,1,0,J.Hurts,,0,Q.Watkins,,0,0
34578,PHI,4.0,3,3,19,54,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Smith,,0,0
34579,TB,1.0,10,3,19,36,0.0,pass,0,,,0,1,1,T.Brady,36.0,1,M.Evans,36.0,1,1
34580,PHI,1.0,10,3,19,72,0.0,run,1,J.Hurts,-4.0,0,0,0,,,0,,,0,0
34581,PHI,2.0,14,3,19,76,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Smith,,0,0
34582,PHI,3.0,14,3,19,76,0.0,pass,0,,,0,1,1,J.Hurts,7.0,0,J.Howard,7.0,0,0
34583,TB,1.0,10,3,19,81,0.0,run,1,G.Bernard,8.0,0,0,0,,,0,,,0,0
34584,TB,2.0,2,3,19,73,0.0,run,1,G.Bernard,7.0,0,0,0,,,0,,,1,0
34585,TB,1.0,10,3,19,66,0.0,run,1,G.Bernard,-2.0,0,0,0,,,0,,,0,0
34586,TB,2.0,12,3,19,68,0.0,pass,0,,,0,1,0,T.Brady,,0,,,0,0
34587,TB,3.0,17,3,19,73,0.0,run,1,G.Bernard,7.0,0,0,0,,,0,,,0,0
34588,PHI,1.0,10,3,19,80,0.0,run,1,M.Sanders,-3.0,0,0,0,,,0,,,0,0
34589,PHI,2.0,13,3,19,83,0.0,pass,0,,,0,1,0,J.Hurts,,0,Q.Watkins,,0,0
34590,PHI,3.0,13,3,19,83,0.0,pass,0,,,0,1,0,J.Hurts,,0,D.Smith,,0,0
34591,TB,1.0,10,4,19,62,0.0,run,1,K.Vaughn,-5.0,0,0,0,,,0,,,0,0
34592,TB,2.0,15,4,19,67,0.0,run,1,K.Vaughn,6.0,0,0,0,,,0,,,0,0
34593,TB,3.0,9,4,19,61,0.0,pass,0,,,0,1,0,T.Brady,,0,,,0,0
