,play_type,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,rush_attempt,rusher,rushing_yards,first_down,rush_touchdown
28498,run,SEA,1.0,10,3,16,61,0.0,1,R.Penny,2.0,0,0
28499,run,SEA,2.0,8,3,16,59,0.0,1,R.Penny,32.0,1,0
28500,run,SEA,1.0,10,3,16,27,0.0,1,R.Penny,3.0,0,0
28505,run,CHI,1.0,10,3,16,34,1.0,1,D.Montgomery,3.0,0,0
28509,run,CHI,3.0,1,4,16,6,1.0,1,N.Foles,0.0,0,0
28510,run,CHI,4.0,1,4,16,6,1.0,1,N.Foles,1.0,1,0
28511,run,CHI,1.0,5,4,16,5,1.0,1,D.Montgomery,-1.0,0,0
28514,run,SEA,1.0,10,4,16,68,1.0,1,D.Eskridge,7.0,1,0
28516,run,SEA,2.0,10,4,16,46,1.0,1,R.Penny,32.0,1,0
28517,run,SEA,1.0,10,4,16,14,1.0,1,R.Wilson,3.0,0,0
28518,run,SEA,2.0,7,4,16,11,1.0,1,D.Dallas,3.0,0,0
28521,run,CHI,1.0,10,4,16,60,0.0,1,D.Montgomery,1.0,0,0
28525,run,SEA,1.0,10,4,16,46,0.0,1,R.Penny,7.0,0,0
28527,run,SEA,1.0,10,4,16,30,0.0,1,R.Penny,2.0,0,0
28543,run,CLE,1.0,10,1,16,14,1.0,1,N.Chubb,1.0,0,0
28545,run,CLE,1.0,1,1,16,1,1.0,1,N.Chubb,1.0,1,1
28549,run,GB,4.0,1,1,16,66,0.0,1,A.Jones,4.0,1,0
28550,run,GB,1.0,10,1,16,62,0.0,1,A.Jones,0.0,0,0
28554,run,GB,1.0,10,1,16,53,1.0,1,A.Dillon,4.0,0,0
28559,run,CLE,1.0,10,1,16,75,1.0,1,N.Chubb,1.0,0,0
28564,run,CLE,2.0,2,1,16,53,1.0,1,N.Chubb,27.0,1,0
28565,run,CLE,1.0,10,1,16,26,1.0,1,A.Schwartz,11.0,1,0
28570,run,GB,1.0,10,2,16,44,1.0,1,A.Jones,8.0,0,0
28572,run,GB,3.0,1,2,16,35,1.0,1,A.Jones,2.0,1,0
28573,run,GB,1.0,10,2,16,33,1.0,1,A.Lazard,13.0,1,0
28574,run,GB,1.0,10,2,16,20,1.0,1,A.Dillon,8.0,0,0
28575,run,GB,2.0,2,2,16,12,1.0,1,A.Dillon,3.0,1,0
28579,run,CLE,1.0,10,2,16,70,1.0,1,D.Johnson,17.0,1,0
28582,run,CLE,1.0,10,2,16,18,1.0,1,D.Johnson,3.0,0,0
28587,run,GB,2.0,8,2,16,73,0.0,1,A.Dillon,2.0,0,0
28589,run,CLE,1.0,20,2,16,81,0.0,1,N.Chubb,8.0,0,0
28593,run,GB,1.0,10,2,16,49,1.0,1,A.Jones,3.0,0,0
28596,run,GB,2.0,1,2,16,27,1.0,1,A.Jones,3.0,1,0
28602,run,GB,1.0,10,3,16,90,1.0,1,A.Jones,27.0,1,0
28603,run,GB,1.0,10,3,16,63,1.0,1,A.Jones,6.0,0,0
28607,run,GB,1.0,10,3,16,30,1.0,1,A.Jones,6.0,0,0
28608,run,GB,2.0,4,3,16,24,1.0,1,A.Dillon,6.0,1,0
28609,run,GB,1.0,10,3,16,18,1.0,1,A.Dillon,3.0,0,0
28612,run,CLE,1.0,10,3,16,85,1.0,1,N.Chubb,3.0,0,0
28614,run,CLE,3.0,2,3,16,77,1.0,1,,12.0,1,0
28615,run,CLE,1.0,10,3,16,65,1.0,1,N.Chubb,5.0,0,0
28616,run,CLE,2.0,5,3,16,60,1.0,1,N.Chubb,8.0,1,0
28617,run,CLE,1.0,10,3,16,52,1.0,1,N.Chubb,13.0,1,0
28619,run,CLE,2.0,10,3,16,39,1.0,1,D.Johnson,8.0,0,0
28621,run,CLE,1.0,10,3,16,28,1.0,1,N.Chubb,15.0,1,0
28625,run,GB,1.0,10,3,16,68,0.0,1,St. Brown,-10.0,0,0
28628,run,CLE,1.0,10,4,16,72,0.0,1,A.Schwartz,13.0,1,0
28629,run,CLE,1.0,10,4,16,59,0.0,1,N.Chubb,3.0,0,0
28633,run,CLE,2.0,10,4,16,46,0.0,1,N.Chubb,3.0,0,0
28638,run,GB,1.0,10,4,16,80,0.0,1,A.Jones,7.0,0,0
28639,run,GB,2.0,3,4,16,73,0.0,1,A.Jones,1.0,0,0
28640,run,GB,3.0,2,4,16,72,0.0,1,A.Jones,-1.0,0,0
28641,run,CLE,1.0,10,4,16,76,1.0,1,N.Chubb,12.0,1,0
28642,run,CLE,1.0,10,4,16,64,1.0,1,N.Chubb,8.0,0,0
28647,run,CLE,3.0,10,4,16,35,1.0,1,D.Johnson,30.0,1,0
28650,run,GB,2.0,3,4,16,68,0.0,1,A.Dillon,6.0,1,0
28654,run,CLE,1.0,10,4,16,75,0.0,1,N.Chubb,4.0,0,0
28655,run,CLE,2.0,6,4,16,71,0.0,1,N.Chubb,10.0,1,0
28656,run,CLE,1.0,10,4,16,61,0.0,1,N.Chubb,4.0,0,0
28662,run,GB,1.0,10,4,16,54,0.0,1,A.Dillon,5.0,0,0
28663,run,GB,2.0,5,4,16,49,0.0,1,A.Dillon,4.0,0,0
28664,run,DEN,1.0,10,1,16,75,0.0,1,M.Gordon,4.0,0,0
28666,run,DEN,3.0,1,1,16,66,0.0,1,D.Lock,5.0,1,0
28668,run,DEN,2.0,10,1,16,61,0.0,1,M.Gordon,1.0,0,0
28675,run,LV,1.0,10,1,16,55,0.0,1,J.Jacobs,3.0,0,0
28676,run,LV,2.0,7,1,16,52,0.0,1,J.Jacobs,3.0,0,0
28678,run,DEN,1.0,10,1,16,89,0.0,1,M.Gordon,1.0,0,0
28680,run,DEN,1.0,10,1,16,66,0.0,1,J.Williams,1.0,0,0
28683,run,DEN,2.0,17,1,16,56,0.0,1,J.Williams,3.0,0,0
28685,run,LV,1.0,10,1,16,76,1.0,1,J.Jacobs,7.0,0,0
28687,run,LV,3.0,3,1,16,69,1.0,1,,4.0,1,0
28689,run,LV,2.0,10,1,16,65,1.0,1,J.Jacobs,6.0,0,0
28692,run,LV,2.0,6,2,16,49,1.0,1,J.Jacobs,5.0,0,0
28693,run,LV,3.0,1,2,16,44,1.0,1,J.Jacobs,3.0,1,0
28694,run,LV,1.0,10,2,16,41,1.0,1,P.Barber,3.0,0,0
28697,run,LV,1.0,8,2,16,8,1.0,1,J.Jacobs,-2.0,0,0
28700,run,DEN,1.0,20,2,16,45,0.0,1,M.Gordon,1.0,0,0
28704,run,LV,1.0,10,2,16,55,0.0,1,J.Jacobs,0.0,0,0
28708,run,DEN,2.0,10,2,16,92,0.0,1,J.Williams,3.0,0,0
28711,run,LV,2.0,3,2,16,60,0.0,1,J.Jacobs,0.0,0,0
28713,run,DEN,2.0,2,2,16,33,0.0,1,M.Gordon,-4.0,0,0
28716,run,DEN,1.0,1,2,16,1,1.0,1,J.Williams,1.0,1,1
28717,run,LV,1.0,10,3,16,75,1.0,1,J.Jacobs,8.0,0,0
28718,run,LV,2.0,2,3,16,67,1.0,1,J.Jacobs,7.0,1,0
28719,run,LV,1.0,10,3,16,60,1.0,1,J.Jacobs,3.0,0,0
28721,run,LV,1.0,10,3,16,44,1.0,1,J.Jacobs,8.0,0,0
28722,run,LV,2.0,2,3,16,36,1.0,1,J.Jacobs,19.0,1,0
28723,run,LV,1.0,10,3,16,17,1.0,1,J.Jacobs,4.0,0,0
28724,run,LV,2.0,6,3,16,13,1.0,1,J.Jacobs,8.0,1,0
28725,run,LV,1.0,5,3,16,5,1.0,1,P.Barber,5.0,1,1
28727,run,DEN,1.0,10,3,16,55,0.0,1,M.Gordon,-3.0,0,0
28730,run,LV,1.0,10,3,16,87,0.0,1,J.Jacobs,5.0,0,0
28732,run,LV,1.0,10,3,16,70,0.0,1,J.Jacobs,4.0,0,0
28735,run,LV,1.0,10,3,16,36,0.0,1,P.Barber,8.0,0,0
28736,run,LV,2.0,2,3,16,28,0.0,1,J.Jacobs,-4.0,0,0
28738,run,DEN,1.0,10,3,16,58,0.0,1,J.Williams,1.0,0,0
28740,run,DEN,1.0,10,3,16,44,0.0,1,J.Williams,3.0,0,0
28741,run,DEN,2.0,7,3,16,41,0.0,1,J.Williams,0.0,0,0
28743,run,LV,1.0,10,3,16,55,1.0,1,J.Jacobs,3.0,0,0
28745,run,LV,3.0,1,4,16,46,1.0,1,J.Jacobs,0.0,0,0
28746,run,LV,4.0,1,4,16,46,1.0,1,D.Carr,1.0,1,0
28747,run,LV,1.0,10,4,16,45,1.0,1,,4.0,0,0
28748,run,LV,2.0,6,4,16,41,1.0,1,J.Jacobs,4.0,0,0
28749,run,LV,3.0,2,4,16,37,1.0,1,J.Richard,4.0,1,0
28751,run,LV,2.0,7,4,16,30,1.0,1,J.Jacobs,10.0,1,0
28752,run,LV,1.0,10,4,16,20,1.0,1,P.Barber,6.0,0,0
28753,run,LV,2.0,4,4,16,14,1.0,1,P.Barber,0.0,0,0
28755,run,DEN,1.0,10,4,16,75,0.0,1,M.Gordon,-4.0,0,0
28757,run,DEN,3.0,6,4,16,71,0.0,1,,5.0,0,0
28762,run,LV,1.0,10,4,16,89,0.0,1,J.Jacobs,4.0,0,0
28763,run,LV,2.0,6,4,16,85,0.0,1,J.Jacobs,13.0,1,0
28764,run,LV,1.0,10,4,16,72,0.0,1,J.Jacobs,3.0,0,0
28765,run,LV,2.0,7,4,16,69,0.0,1,J.Jacobs,5.0,0,0
28770,run,ATL,1.0,10,1,16,68,0.0,1,M.Davis,3.0,0,0
28777,run,DET,1.0,10,1,16,37,1.0,1,J.Williams,2.0,0,0
28778,run,DET,2.0,8,1,16,35,1.0,1,St. Brown,7.0,0,0
28779,run,DET,1.0,10,1,16,23,1.0,1,J.Williams,1.0,0,0
28782,run,DET,1.0,10,1,16,13,1.0,1,J.Williams,3.0,0,0
28783,run,DET,2.0,7,1,16,10,1.0,1,J.Williams,2.0,0,0
28785,run,ATL,1.0,10,1,16,75,0.0,1,C.Patterson,2.0,0,0
28786,run,ATL,2.0,8,1,16,73,0.0,1,C.Patterson,2.0,0,0
28788,run,DET,1.0,10,1,16,90,0.0,1,C.Reynolds,3.0,0,0
28792,run,ATL,2.0,1,2,16,45,1.0,1,M.Ryan,3.0,1,0
28794,run,ATL,1.0,10,2,16,27,1.0,1,M.Davis,2.0,0,0
28796,run,ATL,1.0,10,2,16,15,1.0,1,C.Patterson,1.0,0,0
28798,run,ATL,3.0,1,2,16,6,1.0,1,M.Ryan,0.0,0,0
28799,run,ATL,4.0,1,2,16,6,1.0,1,C.Patterson,6.0,1,1
28800,run,DET,1.0,15,2,16,80,0.0,1,J.Williams,14.0,0,0
28801,run,DET,2.0,1,2,16,66,0.0,1,C.Reynolds,5.0,1,0
28802,run,DET,1.0,10,2,16,61,0.0,1,C.Reynolds,-2.0,0,0
28804,run,DET,1.0,10,2,16,49,0.0,1,J.Williams,4.0,0,0
28805,run,DET,2.0,11,2,16,50,0.0,1,J.Williams,6.0,0,0
28806,run,DET,3.0,5,2,16,44,0.0,1,C.Reynolds,4.0,0,0
28808,run,DET,1.0,10,2,16,24,0.0,1,J.Williams,4.0,0,0
28812,run,ATL,1.0,10,2,16,61,0.0,1,M.Davis,8.0,0,0
28814,run,ATL,1.0,10,2,16,38,0.0,1,M.Davis,3.0,0,0
28824,run,DET,2.0,8,3,16,73,0.0,1,J.Williams,5.0,0,0
28828,run,ATL,1.0,10,3,16,72,0.0,1,C.Patterson,2.0,0,0
28833,run,DET,1.0,10,3,16,75,1.0,1,J.Williams,10.0,1,0
28834,run,DET,1.0,10,3,16,65,1.0,1,J.Williams,2.0,0,0
28836,run,DET,3.0,2,3,16,57,1.0,1,C.Reynolds,3.0,1,0
28838,run,DET,2.0,6,3,16,50,1.0,1,J.Williams,1.0,0,0
28839,run,DET,3.0,5,3,16,49,1.0,1,St. Brown,12.0,1,0
28841,run,DET,1.0,15,3,16,18,1.0,1,C.Reynolds,2.0,0,0
28842,run,DET,2.0,18,3,16,21,1.0,1,J.Williams,2.0,0,0
28844,run,ATL,1.0,10,3,16,71,1.0,1,M.Davis,9.0,0,0
28845,run,ATL,2.0,1,3,16,62,1.0,1,M.Ryan,3.0,1,0
28847,run,ATL,2.0,3,3,16,52,1.0,1,M.Davis,3.0,1,0
28851,run,ATL,2.0,3,4,16,29,1.0,1,C.Patterson,-2.0,0,0
28856,run,DET,1.0,10,4,16,49,1.0,1,J.Williams,7.0,0,0
28857,run,DET,2.0,3,4,16,42,1.0,1,J.Williams,2.0,0,0
28858,run,DET,3.0,1,4,16,40,1.0,1,J.Williams,3.0,1,0
28860,run,DET,2.0,10,4,16,37,1.0,1,C.Reynolds,4.0,0,0
28861,run,DET,3.0,6,4,16,33,1.0,1,C.Reynolds,5.0,0,0
28862,run,DET,4.0,1,4,16,28,1.0,1,J.Williams,2.0,1,0
28863,run,DET,1.0,10,4,16,26,1.0,1,K.Raymond,5.0,0,0
28867,run,DET,1.0,10,4,16,13,1.0,1,J.Williams,0.0,0,0
28869,run,DET,3.0,2,4,16,5,1.0,1,C.Reynolds,-3.0,0,0
28870,run,ATL,1.0,10,4,16,75,0.0,1,C.Patterson,3.0,0,0
28871,run,ATL,2.0,7,4,16,72,0.0,1,M.Davis,0.0,0,0
28873,run,DET,1.0,10,4,16,37,1.0,1,C.Reynolds,4.0,0,0
28874,run,DET,2.0,6,4,16,33,1.0,1,C.Reynolds,4.0,0,0
28876,run,DET,1.0,10,4,16,24,1.0,1,J.Williams,7.0,0,0
28879,run,ARI,1.0,10,1,16,80,0.0,1,C.Edmonds,6.0,0,0
28880,run,ARI,2.0,4,1,16,74,0.0,1,C.Edmonds,5.0,1,0
28881,run,ARI,1.0,10,1,16,69,0.0,1,C.Edmonds,4.0,0,0
28884,run,ARI,1.0,10,1,16,57,0.0,1,C.Edmonds,2.0,0,0
28888,run,ARI,2.0,5,1,16,35,0.0,1,K.Murray,2.0,0,0
28890,run,IND,1.0,10,1,16,59,1.0,1,J.Taylor,43.0,1,0
28891,run,IND,1.0,10,1,16,16,1.0,1,J.Taylor,3.0,0,0
28893,run,IND,1.0,4,1,16,4,1.0,1,J.Taylor,-1.0,0,0
28894,run,IND,2.0,5,1,16,5,1.0,1,J.Taylor,4.0,0,0
28898,run,ARI,3.0,2,1,16,82,1.0,1,C.Edmonds,10.0,1,0
28900,run,ARI,1.0,10,1,16,59,1.0,1,K.Murray,57.0,1,0
28901,run,ARI,1.0,2,1,16,2,1.0,1,C.Edmonds,0.0,0,0
28902,run,ARI,2.0,2,1,16,2,1.0,1,C.Edmonds,2.0,1,1
28906,run,IND,1.0,10,1,16,46,0.0,1,J.Taylor,1.0,0,0
28907,run,IND,1.0,10,1,16,35,0.0,1,J.Taylor,-2.0,0,0
28908,run,IND,2.0,12,2,16,37,0.0,1,N.Hines,2.0,0,0
28910,run,ARI,1.0,10,2,16,57,0.0,1,C.Edmonds,1.0,0,0
28914,run,ARI,2.0,6,2,16,34,0.0,1,C.Edmonds,4.0,0,0
28915,run,ARI,3.0,2,2,16,30,0.0,1,C.Edmonds,1.0,0,0
28917,run,IND,1.0,10,2,16,66,0.0,1,J.Taylor,2.0,0,0
28918,run,IND,2.0,8,2,16,64,0.0,1,J.Taylor,4.0,0,0
28920,run,IND,1.0,10,2,16,45,0.0,1,J.Taylor,-2.0,0,0
28923,run,ARI,1.0,10,2,16,92,0.0,1,C.Edmonds,0.0,0,0
28926,run,IND,1.0,10,2,16,68,1.0,1,J.Taylor,7.0,0,0
28927,run,IND,2.0,3,2,16,61,1.0,1,J.Taylor,-2.0,0,0
28928,run,IND,3.0,5,2,16,63,1.0,1,,5.0,1,0
28933,run,IND,2.0,25,2,16,28,1.0,1,N.Hines,5.0,0,0
28937,run,IND,2.0,10,3,16,60,0.0,1,J.Taylor,11.0,1,0
28938,run,IND,1.0,10,3,16,49,0.0,1,J.Taylor,-1.0,0,0
28945,run,IND,2.0,5,3,16,70,0.0,1,J.Taylor,2.0,0,0
28946,run,IND,3.0,3,3,16,68,0.0,1,J.Taylor,8.0,1,0
28948,run,IND,2.0,10,3,16,60,0.0,1,J.Taylor,18.0,1,0
28949,run,IND,1.0,10,3,16,42,0.0,1,N.Hines,4.0,0,0
28950,run,IND,2.0,6,3,16,38,0.0,1,M.Pittman,3.0,0,0
28951,run,IND,3.0,3,3,16,35,0.0,1,J.Taylor,-1.0,0,0
28957,run,IND,2.0,5,3,16,70,1.0,1,J.Taylor,1.0,0,0
28960,run,IND,2.0,10,3,16,32,1.0,1,J.Taylor,3.0,0,0
28962,run,IND,1.0,10,3,16,21,1.0,1,J.Taylor,3.0,0,0
28963,run,IND,2.0,7,3,16,18,1.0,1,J.Taylor,-1.0,0,0
28965,run,ARI,1.0,10,3,16,75,0.0,1,K.Murray,5.0,0,0
28966,run,ARI,2.0,5,4,16,70,0.0,1,C.Edmonds,1.0,0,0
28968,run,ARI,4.0,1,4,16,66,0.0,1,J.Ward,3.0,1,0
28972,run,ARI,1.0,10,4,16,30,0.0,1,C.Edmonds,7.0,0,0
28973,run,ARI,2.0,3,4,16,23,0.0,1,C.Edmonds,0.0,0,0
28975,run,IND,1.0,10,4,16,69,1.0,1,J.Taylor,3.0,0,0
28977,run,IND,1.0,10,4,16,56,1.0,1,J.Taylor,2.0,0,0
28979,run,IND,1.0,10,4,16,15,1.0,1,J.Taylor,2.0,0,0
28982,run,ARI,1.0,10,4,16,72,0.0,1,C.Edmonds,11.0,1,0
28987,run,IND,1.0,10,4,16,42,0.0,1,J.Taylor,1.0,0,0
28988,run,IND,2.0,9,4,16,41,0.0,1,J.Taylor,-3.0,0,0
28989,run,IND,3.0,12,4,16,44,0.0,1,J.Taylor,3.0,0,0
28992,run,ARI,1.0,10,4,16,79,1.0,1,,10.0,1,0
29002,run,ARI,3.0,2,4,16,12,1.0,1,C.Edmonds,2.0,1,0
29007,run,JAX,3.0,5,1,16,70,1.0,1,,3.0,0,0
29008,run,JAX,4.0,2,1,16,67,1.0,1,A.Wingard,4.0,1,0
29009,run,JAX,1.0,10,1,16,63,1.0,1,J.Robinson,0.0,0,0
29011,run,JAX,1.0,10,1,16,51,1.0,1,J.Robinson,9.0,0,0
29012,run,JAX,2.0,1,1,16,42,1.0,1,D.Ogunbowale,3.0,1,0
29013,run,JAX,1.0,4,1,16,4,1.0,1,T.Lawrence,1.0,0,0
29015,run,JAX,3.0,3,1,16,3,1.0,1,J.Robinson,1.0,0,0
29016,run,NYJ,1.0,10,1,16,91,0.0,1,Mi.Carter,8.0,0,0
29018,run,NYJ,1.0,10,1,16,79,0.0,1,T.Coleman,3.0,0,0
29022,run,NYJ,2.0,8,1,16,55,0.0,1,Mi.Carter,3.0,0,0
29023,run,NYJ,3.0,5,1,16,52,0.0,1,,52.0,1,1
29024,run,JAX,1.0,10,1,16,75,1.0,1,,6.0,0,0
29025,run,JAX,2.0,4,1,16,69,1.0,1,T.Austin,6.0,1,0
29027,run,JAX,2.0,1,1,16,54,1.0,1,D.Ogunbowale,6.0,1,0
29030,run,JAX,3.0,1,1,16,39,1.0,1,D.Ogunbowale,0.0,0,0
29032,run,JAX,1.0,10,2,16,19,1.0,1,T.Austin,8.0,0,0
29033,run,JAX,2.0,2,2,16,11,1.0,1,D.Ogunbowale,0.0,0,0
29035,run,JAX,1.0,3,2,16,3,1.0,1,T.Lawrence,2.0,1,0
29036,run,JAX,,0,2,16,1,1.0,1,D.Ogunbowale,,0,0
29037,run,JAX,1.0,10,2,16,75,0.0,1,D.Ogunbowale,4.0,0,0
29041,run,JAX,2.0,10,2,16,54,0.0,1,D.Ogunbowale,3.0,0,0
29044,run,JAX,1.0,10,2,16,30,0.0,1,D.Ogunbowale,2.0,0,0
29048,run,NYJ,2.0,10,2,16,61,0.0,1,Mi.Carter,1.0,0,0
29051,run,JAX,1.0,10,2,16,79,0.0,1,D.Ogunbowale,4.0,0,0
29054,run,NYJ,1.0,10,2,16,72,1.0,1,T.Coleman,6.0,0,0
29055,run,NYJ,2.0,4,2,16,66,1.0,1,T.Coleman,3.0,0,0
29056,run,NYJ,3.0,1,2,16,63,1.0,1,Mi.Carter,14.0,1,0
29057,run,NYJ,1.0,10,2,16,49,1.0,1,Mi.Carter,3.0,0,0
29058,run,NYJ,2.0,7,2,16,46,1.0,1,T.Coleman,3.0,0,0
29059,run,NYJ,3.0,4,2,16,43,1.0,1,T.Coleman,1.0,0,0
29061,run,NYJ,1.0,10,2,16,32,1.0,1,Mi.Carter,4.0,0,0
29064,run,NYJ,4.0,2,2,16,24,1.0,1,,17.0,1,0
29065,run,NYJ,1.0,7,2,16,7,1.0,1,T.Coleman,5.0,0,0
29066,run,NYJ,2.0,2,2,16,2,1.0,1,T.Coleman,0.0,0,0
29070,run,NYJ,2.0,6,3,16,68,0.0,1,Mi.Carter,14.0,1,0
29071,run,NYJ,1.0,10,3,16,54,0.0,1,Mi.Carter,9.0,0,0
29072,run,NYJ,2.0,1,3,16,45,0.0,1,Mi.Carter,4.0,1,0
29073,run,NYJ,1.0,10,3,16,41,0.0,1,T.Coleman,12.0,1,0
29074,run,NYJ,1.0,10,3,16,29,0.0,1,T.Coleman,-1.0,0,0
29077,run,JAX,1.0,10,3,16,76,0.0,1,T.Austin,7.0,0,0
29078,run,JAX,2.0,3,3,16,69,0.0,1,D.Ogunbowale,1.0,0,0
29082,run,NYJ,1.0,10,3,16,13,1.0,1,Mi.Carter,3.0,0,0
29085,run,NYJ,4.0,5,3,16,8,1.0,1,B.Mann,4.0,0,0
29086,run,JAX,1.0,10,3,16,96,0.0,1,D.Ogunbowale,6.0,0,0
29087,run,JAX,2.0,4,3,16,90,0.0,1,D.Ogunbowale,3.0,0,0
29088,run,JAX,3.0,1,3,16,87,0.0,1,D.Ogunbowale,9.0,1,0
29089,run,JAX,1.0,10,3,16,78,0.0,1,D.Ogunbowale,7.0,0,0
29095,run,NYJ,1.0,10,3,16,80,1.0,1,,20.0,1,0
29097,run,NYJ,1.0,10,4,16,38,1.0,1,T.Coleman,7.0,0,0
29098,run,NYJ,2.0,3,4,16,31,1.0,1,T.Coleman,5.0,1,0
29099,run,NYJ,1.0,10,4,16,26,1.0,1,Mi.Carter,10.0,1,0
29100,run,NYJ,1.0,10,4,16,16,1.0,1,Mi.Carter,0.0,0,0
29101,run,NYJ,2.0,10,4,16,16,1.0,1,T.Coleman,11.0,1,0
29102,run,NYJ,1.0,5,4,16,5,1.0,1,T.Coleman,2.0,0,0
29103,run,NYJ,2.0,3,4,16,3,1.0,1,T.Coleman,0.0,0,0
29107,run,JAX,1.0,10,4,16,62,1.0,1,D.Ogunbowale,2.0,0,0
29108,run,JAX,2.0,8,4,16,60,1.0,1,N.Cottrell,3.0,0,0
29112,run,JAX,1.0,10,4,16,22,1.0,1,D.Ogunbowale,6.0,0,0
29113,run,JAX,1.0,1,4,16,1,1.0,1,D.Ogunbowale,1.0,1,1
29115,run,NYJ,1.0,10,4,16,68,1.0,1,B.Berrios,3.0,0,0
29117,run,NYJ,1.0,10,4,16,58,1.0,1,Mi.Carter,1.0,0,0
29120,run,NYJ,1.0,10,4,16,45,1.0,1,Mi.Carter,38.0,1,0
29121,run,NYJ,1.0,7,4,16,7,1.0,1,Mi.Carter,3.0,0,0
29122,run,NYJ,2.0,4,4,16,4,1.0,1,Mi.Carter,3.0,0,0
29129,run,JAX,1.0,10,4,16,31,1.0,1,D.Ogunbowale,0.0,0,0
29130,run,JAX,2.0,10,4,16,31,1.0,1,,26.0,1,0
29134,run,NYJ,1.0,10,4,16,99,0.0,1,Z.Wilson,2.0,0,0
29135,run,MIN,1.0,10,1,16,75,0.0,1,A.Mattison,1.0,0,0
29138,run,LA,1.0,10,1,16,70,1.0,1,S.Michel,8.0,0,0
29139,run,LA,2.0,2,1,16,62,1.0,1,S.Michel,2.0,1,0
29143,run,LA,4.0,1,1,16,51,1.0,1,M.Stafford,2.0,1,0
29145,run,LA,1.0,10,1,16,30,1.0,1,S.Michel,5.0,0,0
29146,run,LA,2.0,5,1,16,25,1.0,1,,7.0,1,0
29148,run,LA,1.0,7,1,16,7,1.0,1,S.Michel,6.0,0,0
29149,run,LA,2.0,1,1,16,1,1.0,1,S.Michel,1.0,1,1
29150,run,MIN,1.0,10,1,16,92,1.0,1,,5.0,0,0
29151,run,MIN,2.0,5,1,16,87,1.0,1,A.Mattison,18.0,1,0
29152,run,MIN,1.0,10,1,16,69,1.0,1,,4.0,0,0
29153,run,MIN,2.0,6,1,16,65,1.0,1,A.Mattison,-2.0,0,0
29156,run,MIN,2.0,1,1,16,49,1.0,1,A.Mattison,2.0,1,0
29159,run,MIN,1.0,8,1,16,8,1.0,1,A.Mattison,-1.0,0,0
29160,run,MIN,2.0,9,1,16,9,1.0,1,A.Mattison,1.0,0,0
29165,run,MIN,1.0,10,2,16,78,0.0,1,A.Mattison,15.0,1,0
29166,run,MIN,1.0,10,2,16,63,0.0,1,K.Nwangwu,1.0,0,0
29169,run,LA,1.0,10,2,16,70,1.0,1,S.Michel,10.0,1,0
29171,run,LA,2.0,4,2,16,54,1.0,1,S.Michel,8.0,1,0
29172,run,LA,1.0,10,2,16,46,1.0,1,S.Michel,9.0,0,0
29173,run,LA,2.0,1,2,16,37,1.0,1,S.Michel,0.0,0,0
29174,run,LA,3.0,1,2,16,37,1.0,1,S.Michel,16.0,1,0
29179,run,MIN,2.0,6,2,16,71,0.0,1,A.Mattison,-1.0,0,0
29181,run,LA,1.0,10,2,16,91,0.0,1,C.Kupp,4.0,0,0
29187,run,LA,1.0,10,2,16,75,1.0,1,S.Michel,2.0,0,0
29202,run,LA,1.0,10,3,16,75,0.0,1,S.Michel,5.0,0,0
29204,run,MIN,1.0,10,3,16,62,0.0,1,K.Cousins,0.0,0,0
29207,run,MIN,1.0,10,3,16,49,0.0,1,A.Mattison,-2.0,0,0
29212,run,MIN,1.0,2,3,16,2,1.0,1,A.Mattison,2.0,1,1
29213,run,LA,1.0,10,3,16,75,0.0,1,S.Michel,4.0,0,0
29214,run,LA,2.0,6,3,16,71,0.0,1,S.Michel,4.0,0,0
29218,run,MIN,3.0,9,3,16,87,0.0,1,,8.0,0,0
29219,run,MIN,1.0,10,3,16,89,1.0,1,A.Mattison,-3.0,0,0
29221,run,MIN,1.0,10,3,16,71,1.0,1,A.Mattison,9.0,0,0
29222,run,MIN,2.0,1,3,16,62,1.0,1,A.Mattison,2.0,1,0
29223,run,MIN,1.0,10,3,16,60,1.0,1,K.Nwangwu,3.0,0,0
29225,run,MIN,1.0,10,3,16,23,1.0,1,K.Nwangwu,5.0,0,0
29228,run,MIN,2.0,4,3,16,4,1.0,1,K.Nwangwu,-2.0,0,0
29230,run,LA,1.0,10,3,16,75,1.0,1,S.Michel,10.0,1,0
29231,run,LA,1.0,10,3,16,65,1.0,1,S.Michel,3.0,0,0
29232,run,LA,2.0,7,3,16,62,1.0,1,S.Michel,11.0,1,0
29234,run,LA,2.0,2,4,16,43,1.0,1,D.Henderson,17.0,1,0
29235,run,LA,1.0,10,4,16,26,1.0,1,S.Michel,3.0,0,0
29238,run,LA,1.0,10,4,16,11,1.0,1,S.Michel,4.0,0,0
29246,run,MIN,1.0,7,4,16,7,1.0,1,K.Nwangwu,1.0,0,0
29248,run,LA,1.0,10,4,16,75,1.0,1,S.Michel,0.0,0,0
29249,run,LA,2.0,10,4,16,75,1.0,1,S.Michel,4.0,0,0
29251,run,LA,1.0,10,4,16,34,1.0,1,S.Michel,3.0,0,0
29253,run,LA,3.0,1,4,16,25,1.0,1,S.Michel,3.0,1,0
29254,run,LA,1.0,10,4,16,22,1.0,1,S.Michel,7.0,0,0
29255,run,LA,2.0,3,4,16,15,1.0,1,J.Funk,-1.0,0,0
29257,run,LA,1.0,9,4,16,9,1.0,1,S.Michel,1.0,0,0
