,play_type,posteam,down,ydstogo,qtr,week,yardline_100,drive_inside20,pass_attempt,complete_pass,passer,passing_yards,receiver,receiving_yards,first_down,touchdown
28953,pass,ARI,1.0,10,3,16,64,0.0,1,0,K.Murray,,Z.Ertz,,0,0
28954,pass,ARI,2.0,10,3,16,64,0.0,1,0,K.Murray,,A.Green,,0,0
28955,pass,ARI,3.0,10,3,16,64,0.0,1,0,K.Murray,,,,0,0
28956,pass,IND,1.0,10,3,16,75,1.0,1,1,C.Wentz,5.0,M.Pittman,5.0,0,0
28958,pass,IND,3.0,4,3,16,69,1.0,1,1,C.Wentz,37.0,M.Alie-Cox,37.0,1,0
28959,pass,IND,1.0,10,3,16,32,1.0,1,0,C.Wentz,,J.Taylor,,0,0
28961,pass,IND,3.0,7,3,16,29,1.0,1,1,C.Wentz,8.0,T.Hilton,8.0,1,0
28964,pass,IND,3.0,8,3,16,19,1.0,1,0,C.Wentz,,M.Pittman,,0,0
28967,pass,ARI,3.0,4,4,16,69,0.0,1,1,K.Murray,3.0,C.Kirk,3.0,0,0
28969,pass,ARI,1.0,10,4,16,63,0.0,1,0,K.Murray,,,,0,0
28970,pass,ARI,2.0,10,4,16,63,0.0,1,0,K.Murray,,C.Kirk,,0,0
28971,pass,ARI,3.0,10,4,16,63,0.0,1,1,K.Murray,33.0,A.Green,33.0,1,0
28974,pass,ARI,3.0,3,4,16,23,0.0,1,0,K.Murray,,Z.Ertz,,0,0
28976,pass,IND,2.0,17,4,16,76,1.0,1,1,C.Wentz,20.0,M.Pittman,20.0,1,0
28978,pass,IND,2.0,8,4,16,54,1.0,1,1,C.Wentz,39.0,T.Hilton,39.0,1,0
28980,pass,IND,2.0,8,4,16,13,1.0,1,0,C.Wentz,,,,0,0
28981,pass,IND,3.0,9,4,16,14,1.0,1,1,C.Wentz,14.0,D.Patmon,14.0,1,1
28983,pass,ARI,1.0,10,4,16,61,0.0,1,0,K.Murray,,,,0,0
28984,pass,ARI,2.0,10,4,16,61,0.0,1,1,K.Murray,4.0,C.Edmonds,4.0,0,0
28985,pass,ARI,3.0,6,4,16,57,0.0,1,0,K.Murray,,Z.Ertz,,0,0
28986,pass,ARI,4.0,6,4,16,57,0.0,1,0,K.Murray,,A.Green,,0,0
28990,pass,ARI,1.0,10,4,16,91,1.0,1,1,K.Murray,5.0,C.Kirk,5.0,0,0
28991,pass,ARI,2.0,5,4,16,86,1.0,1,1,K.Murray,7.0,Z.Ertz,7.0,1,0
28993,pass,ARI,1.0,10,4,16,69,1.0,1,1,K.Murray,16.0,C.Edmonds,16.0,1,0
28994,pass,ARI,1.0,10,4,16,53,1.0,1,1,K.Murray,7.0,C.Edmonds,7.0,0,0
28995,pass,ARI,2.0,3,4,16,46,1.0,1,1,K.Murray,4.0,C.Kirk,4.0,1,0
28996,pass,ARI,1.0,10,4,16,42,1.0,1,1,K.Murray,7.0,Z.Ertz,7.0,0,0
28997,pass,ARI,2.0,13,4,16,45,1.0,1,1,K.Murray,14.0,C.Kirk,14.0,1,0
28998,pass,ARI,1.0,15,4,16,36,1.0,1,1,K.Murray,2.0,Z.Ertz,2.0,0,0
28999,pass,ARI,2.0,13,4,16,34,1.0,1,1,K.Murray,14.0,C.Kirk,14.0,1,0
29000,pass,ARI,1.0,10,4,16,20,1.0,1,0,K.Murray,,A.Wesley,,0,0
29001,pass,ARI,2.0,10,4,16,20,1.0,1,1,K.Murray,8.0,C.Edmonds,8.0,0,0
29003,pass,ARI,1.0,10,4,16,10,1.0,1,0,K.Murray,,Z.Ertz,,0,0
29004,pass,ARI,2.0,10,4,16,10,1.0,1,0,K.Murray,,A.Wesley,,0,0
29005,pass,JAX,1.0,10,1,16,75,1.0,1,1,T.Lawrence,1.0,T.Austin,1.0,0,0
29006,pass,JAX,2.0,9,1,16,74,1.0,1,1,T.Lawrence,4.0,M.Jones,4.0,0,0
29010,pass,JAX,2.0,10,1,16,63,1.0,1,1,T.Lawrence,12.0,J.O'Shaughnessy,12.0,1,0
29014,pass,JAX,2.0,3,1,16,3,1.0,1,0,T.Lawrence,,,,0,0
29017,pass,NYJ,2.0,2,1,16,83,0.0,1,1,Z.Wilson,4.0,B.Berrios,4.0,1,0
29019,pass,NYJ,2.0,7,1,16,76,0.0,1,0,Z.Wilson,,D.Mims,,0,0
29020,pass,NYJ,3.0,7,1,16,76,0.0,1,1,Z.Wilson,19.0,K.Cole,19.0,1,0
29021,pass,NYJ,1.0,10,1,16,57,0.0,1,1,Z.Wilson,2.0,T.Kroft,2.0,0,0
29026,pass,JAX,1.0,10,1,16,63,1.0,1,1,T.Lawrence,9.0,D.Ogunbowale,9.0,0,0
29028,pass,JAX,1.0,10,1,16,48,1.0,1,1,T.Lawrence,9.0,J.Hollister,9.0,0,0
29029,pass,JAX,2.0,1,1,16,39,1.0,1,0,T.Lawrence,,L.Treadwell,,0,0
29031,pass,JAX,4.0,1,1,16,39,1.0,1,1,T.Lawrence,20.0,L.Treadwell,20.0,1,0
29034,pass,JAX,3.0,2,2,16,11,1.0,1,1,T.Lawrence,8.0,M.Jones,8.0,1,0
29038,pass,JAX,2.0,6,2,16,71,0.0,1,0,T.Lawrence,,D.Ogunbowale,,0,0
29039,pass,JAX,3.0,6,2,16,71,0.0,1,1,T.Lawrence,17.0,T.Austin,17.0,1,0
29040,pass,JAX,1.0,10,2,16,54,0.0,1,0,T.Lawrence,,,,0,0
29042,pass,JAX,3.0,7,2,16,51,0.0,1,1,T.Lawrence,10.0,M.Jones,10.0,1,0
29043,pass,JAX,1.0,10,2,16,41,0.0,1,1,T.Lawrence,11.0,J.Hollister,11.0,1,0
29045,pass,JAX,2.0,8,2,16,28,0.0,1,0,T.Lawrence,,M.Jones,,0,0
29046,pass,JAX,3.0,8,2,16,28,0.0,1,1,T.Lawrence,1.0,T.Austin,1.0,0,0
29047,pass,NYJ,1.0,10,2,16,61,0.0,1,0,Z.Wilson,,T.Kroft,,0,0
29049,pass,NYJ,3.0,9,2,16,60,0.0,1,0,Z.Wilson,,J.Smith,,0,0
29050,pass,JAX,1.0,10,2,16,91,0.0,1,1,T.Lawrence,7.0,T.Austin,7.0,0,0
29052,pass,JAX,2.0,6,2,16,75,0.0,1,0,T.Lawrence,,M.Jones,,0,0
29053,pass,JAX,3.0,6,2,16,75,0.0,1,0,T.Lawrence,,,,0,0
29060,pass,NYJ,4.0,3,2,16,42,1.0,1,1,Z.Wilson,10.0,B.Berrios,10.0,1,0
29062,pass,NYJ,2.0,6,2,16,28,1.0,1,0,Z.Wilson,,Mi.Carter,,0,0
29063,pass,NYJ,3.0,6,2,16,28,1.0,1,1,Z.Wilson,4.0,Mi.Carter,4.0,0,0
29067,pass,NYJ,3.0,2,2,16,2,1.0,1,0,Z.Wilson,,,,0,0
29068,pass,NYJ,4.0,2,2,16,2,1.0,1,0,Z.Wilson,,D.Mims,,0,0
29069,pass,NYJ,1.0,10,3,16,72,0.0,1,1,Z.Wilson,4.0,B.Berrios,4.0,0,0
29075,pass,NYJ,2.0,11,3,16,30,0.0,1,0,Z.Wilson,,T.Kroft,,0,0
29076,pass,NYJ,3.0,11,3,16,30,0.0,1,1,Z.Wilson,6.0,K.Cole,6.0,0,0
29079,pass,JAX,3.0,2,3,16,68,0.0,1,1,T.Lawrence,5.0,L.Treadwell,5.0,1,0
29080,pass,JAX,1.0,10,3,16,63,0.0,1,1,T.Lawrence,10.0,M.Jones,10.0,1,0
29081,pass,JAX,1.0,10,3,16,53,0.0,1,0,T.Lawrence,,,,0,0
29083,pass,NYJ,2.0,7,3,16,10,1.0,1,1,Z.Wilson,4.0,T.Coleman,4.0,0,0
29084,pass,NYJ,3.0,3,3,16,6,1.0,1,0,Z.Wilson,,,,0,0
29090,pass,JAX,2.0,3,3,16,71,0.0,1,1,T.Lawrence,25.0,T.Austin,25.0,1,0
29091,pass,JAX,1.0,10,3,16,46,0.0,1,1,T.Lawrence,19.0,M.Jones,19.0,1,0
29092,pass,JAX,1.0,15,3,16,32,0.0,1,0,T.Lawrence,,M.Jones,,0,0
29093,pass,JAX,2.0,15,3,16,32,0.0,1,0,T.Lawrence,,T.Austin,,0,0
29094,pass,JAX,3.0,15,3,16,32,0.0,1,1,T.Lawrence,11.0,L.Treadwell,11.0,0,0
29096,pass,NYJ,1.0,10,4,16,60,1.0,1,1,Z.Wilson,22.0,T.Kroft,22.0,1,0
29104,pass,NYJ,3.0,3,4,16,3,1.0,1,1,Z.Wilson,2.0,Mi.Carter,2.0,0,0
29105,pass,NYJ,4.0,1,4,16,1,1.0,1,1,Z.Wilson,1.0,C.McDermott,1.0,1,1
29106,pass,JAX,1.0,10,4,16,75,1.0,1,1,T.Lawrence,13.0,M.Jones,13.0,1,0
29109,pass,JAX,3.0,5,4,16,57,1.0,1,1,T.Lawrence,22.0,J.O'Shaughnessy,22.0,1,0
29110,pass,JAX,1.0,10,4,16,40,1.0,1,0,T.Lawrence,,M.Jones,,0,0
29111,pass,JAX,2.0,10,4,16,40,1.0,1,1,T.Lawrence,18.0,L.Treadwell,18.0,1,0
29114,pass,JAX,,0,4,16,2,1.0,1,0,T.Lawrence,,J.Hollister,,0,0
29116,pass,NYJ,2.0,7,4,16,65,1.0,1,1,Z.Wilson,7.0,B.Berrios,7.0,1,0
29118,pass,NYJ,2.0,9,4,16,57,1.0,1,0,Z.Wilson,,B.Berrios,,0,0
29119,pass,NYJ,3.0,9,4,16,57,1.0,1,1,Z.Wilson,12.0,B.Berrios,12.0,1,0
29123,pass,NYJ,3.0,6,4,16,6,1.0,1,1,Z.Wilson,5.0,T.Kroft,5.0,0,0
29124,pass,JAX,1.0,10,4,16,75,1.0,1,1,T.Lawrence,17.0,T.Austin,17.0,1,0
29125,pass,JAX,1.0,10,4,16,58,1.0,1,1,T.Lawrence,8.0,J.O'Shaughnessy,8.0,0,0
29126,pass,JAX,2.0,2,4,16,50,1.0,1,1,T.Lawrence,7.0,J.O'Shaughnessy,7.0,1,0
29127,pass,JAX,1.0,10,4,16,43,1.0,1,1,T.Lawrence,6.0,M.Jones,6.0,0,0
29128,pass,JAX,2.0,4,4,16,37,1.0,1,1,T.Lawrence,6.0,D.Ogunbowale,6.0,1,0
29131,pass,JAX,1.0,5,4,16,5,1.0,1,0,T.Lawrence,,D.Ogunbowale,,0,0
29132,pass,JAX,2.0,5,4,16,5,1.0,1,1,T.Lawrence,4.0,M.Jones,4.0,0,0
29133,pass,JAX,4.0,1,4,16,1,1.0,1,0,T.Lawrence,,M.Jones,,0,0
29136,pass,MIN,2.0,9,1,16,74,0.0,1,1,K.Cousins,6.0,T.Conklin,6.0,0,0
29137,pass,MIN,3.0,3,1,16,68,0.0,1,1,K.Cousins,1.0,A.Mattison,1.0,0,0
29140,pass,LA,1.0,10,1,16,60,1.0,1,0,M.Stafford,,V.Jefferson,,0,0
29141,pass,LA,2.0,10,1,16,60,1.0,1,1,M.Stafford,5.0,C.Kupp,5.0,0,0
29142,pass,LA,3.0,5,1,16,55,1.0,1,1,M.Stafford,4.0,T.Higbee,4.0,0,0
29144,pass,LA,1.0,10,1,16,49,1.0,1,1,M.Stafford,19.0,C.Kupp,19.0,1,0
29147,pass,LA,1.0,10,1,16,18,1.0,1,1,M.Stafford,11.0,T.Higbee,11.0,1,0
29154,pass,MIN,3.0,8,1,16,67,1.0,1,1,K.Cousins,9.0,T.Conklin,9.0,1,0
29155,pass,MIN,1.0,10,1,16,58,1.0,1,1,K.Cousins,9.0,J.Jefferson,9.0,0,0
29157,pass,MIN,1.0,10,1,16,47,1.0,1,1,K.Cousins,14.0,A.Mattison,14.0,1,0
29158,pass,MIN,1.0,10,1,16,33,1.0,1,1,K.Cousins,25.0,A.Thielen,25.0,1,0
29161,pass,MIN,3.0,8,1,16,8,1.0,1,0,K.Cousins,,K.Osborn,,0,0
29162,pass,LA,1.0,10,1,16,83,0.0,1,0,M.Stafford,,C.Kupp,,0,0
29163,pass,LA,2.0,10,1,16,83,0.0,1,0,M.Stafford,,V.Jefferson,,0,0
29164,pass,LA,3.0,10,2,16,83,0.0,1,1,M.Stafford,8.0,O.Beckham,8.0,0,0
29167,pass,MIN,2.0,9,2,16,62,0.0,1,1,K.Cousins,-1.0,K.Nwangwu,-1.0,0,0
29168,pass,MIN,3.0,10,2,16,63,0.0,1,0,K.Cousins,,,,0,0
29170,pass,LA,1.0,10,2,16,60,1.0,1,1,M.Stafford,6.0,C.Kupp,6.0,0,0
29175,pass,LA,1.0,10,2,16,21,1.0,1,1,M.Stafford,4.0,T.Higbee,4.0,0,0
29176,pass,LA,2.0,6,2,16,17,1.0,1,1,M.Stafford,3.0,C.Kupp,3.0,0,0
29177,pass,LA,3.0,3,2,16,14,1.0,1,0,M.Stafford,,O.Beckham,,0,0
29178,pass,MIN,1.0,10,2,16,75,0.0,1,1,K.Cousins,4.0,C.Ham,4.0,0,0
29180,pass,MIN,3.0,7,2,16,72,0.0,1,0,K.Cousins,,J.Jefferson,,0,0
29182,pass,LA,2.0,6,2,16,87,0.0,1,0,M.Stafford,,S.Michel,,0,0
29183,pass,LA,3.0,6,2,16,87,0.0,1,0,M.Stafford,,S.Michel,,0,0
29184,pass,MIN,1.0,10,2,16,11,1.0,1,0,K.Cousins,,,,0,0
29185,pass,MIN,2.0,17,2,16,18,1.0,1,1,K.Cousins,5.0,J.Jefferson,5.0,0,0
29186,pass,MIN,3.0,12,2,16,13,1.0,1,1,K.Cousins,9.0,A.Thielen,9.0,0,0
29188,pass,LA,2.0,8,2,16,73,1.0,1,1,M.Stafford,6.0,V.Jefferson,6.0,0,0
29189,pass,LA,3.0,2,2,16,67,1.0,1,1,M.Stafford,6.0,O.Beckham,6.0,1,0
29190,pass,LA,1.0,10,2,16,61,1.0,1,1,M.Stafford,10.0,T.Higbee,10.0,1,0
29191,pass,LA,1.0,10,2,16,51,1.0,1,1,M.Stafford,4.0,S.Michel,4.0,0,0
29192,pass,LA,2.0,6,2,16,47,1.0,1,1,M.Stafford,7.0,C.Kupp,7.0,1,0
29193,pass,LA,1.0,10,2,16,40,1.0,1,1,M.Stafford,16.0,O.Beckham,16.0,1,0
29194,pass,LA,1.0,10,2,16,24,1.0,1,0,M.Stafford,,V.Jefferson,,0,0
29195,pass,LA,2.0,10,2,16,24,1.0,1,1,M.Stafford,11.0,C.Kupp,11.0,1,0
29196,pass,LA,1.0,10,2,16,13,1.0,1,0,M.Stafford,,C.Kupp,,0,0
29197,pass,LA,2.0,10,2,16,13,1.0,1,0,M.Stafford,,V.Jefferson,,0,0
29198,pass,LA,3.0,10,2,16,13,1.0,1,0,M.Stafford,,O.Beckham,,0,0
29199,pass,MIN,1.0,10,2,16,56,0.0,1,0,K.Cousins,,J.Jefferson,,0,0
29200,pass,MIN,2.0,10,2,16,56,0.0,1,1,K.Cousins,8.0,K.Osborn,8.0,0,0
29201,pass,MIN,3.0,2,2,16,48,0.0,1,0,K.Cousins,,,,0,0
29203,pass,LA,2.0,5,3,16,70,0.0,1,0,M.Stafford,,V.Jefferson,,0,0
29205,pass,MIN,2.0,12,3,16,64,0.0,1,1,K.Cousins,6.0,A.Thielen,6.0,0,0
29206,pass,MIN,3.0,6,3,16,58,0.0,1,1,K.Cousins,9.0,J.Jefferson,9.0,1,0
29208,pass,MIN,2.0,12,3,16,51,0.0,1,0,K.Cousins,,T.Conklin,,0,0
29209,pass,MIN,3.0,12,3,16,51,0.0,1,0,K.Cousins,,K.Osborn,,0,0
29210,pass,LA,1.0,10,3,16,88,0.0,1,0,M.Stafford,,S.Michel,,0,0
29211,pass,LA,2.0,10,3,16,88,0.0,1,0,M.Stafford,,T.Higbee,,0,0
29215,pass,LA,3.0,2,3,16,67,0.0,1,0,M.Stafford,,O.Beckham,,0,0
29216,pass,MIN,1.0,10,3,16,88,0.0,1,0,K.Cousins,,J.Jefferson,,0,0
29217,pass,MIN,2.0,10,3,16,88,0.0,1,1,K.Cousins,6.0,J.Jefferson,6.0,0,0
29220,pass,MIN,2.0,13,3,16,92,1.0,1,1,K.Cousins,21.0,J.Jefferson,21.0,1,0
29224,pass,MIN,2.0,7,3,16,57,1.0,1,1,K.Cousins,34.0,J.Jefferson,34.0,1,0
29226,pass,MIN,2.0,5,3,16,18,1.0,1,1,K.Cousins,9.0,C.Ham,9.0,1,0
29227,pass,MIN,1.0,9,3,16,9,1.0,1,1,K.Cousins,5.0,K.Osborn,5.0,0,0
29229,pass,MIN,3.0,6,3,16,6,1.0,1,0,K.Cousins,,A.Mattison,,0,0
29233,pass,LA,1.0,10,4,16,51,1.0,1,1,M.Stafford,8.0,C.Kupp,8.0,0,0
29236,pass,LA,2.0,7,4,16,23,1.0,1,0,M.Stafford,,O.Beckham,,0,0
29237,pass,LA,3.0,7,4,16,23,1.0,1,1,M.Stafford,12.0,T.Higbee,12.0,1,0
29239,pass,LA,2.0,6,4,16,7,1.0,1,0,M.Stafford,,C.Kupp,,0,0
29240,pass,LA,3.0,6,4,16,7,1.0,1,1,M.Stafford,7.0,O.Beckham,7.0,1,1
29241,pass,MIN,1.0,10,4,16,75,1.0,1,1,K.Cousins,19.0,T.Conklin,19.0,1,0
29242,pass,MIN,1.0,10,4,16,56,1.0,1,1,K.Cousins,19.0,K.Osborn,19.0,1,0
29243,pass,MIN,1.0,10,4,16,37,1.0,1,1,K.Cousins,14.0,A.Mattison,14.0,1,0
29244,pass,MIN,1.0,10,4,16,23,1.0,1,1,K.Cousins,6.0,K.Nwangwu,6.0,0,0
29245,pass,MIN,2.0,4,4,16,17,1.0,1,1,K.Cousins,10.0,T.Conklin,10.0,1,0
29247,pass,MIN,2.0,6,4,16,6,1.0,1,1,K.Cousins,6.0,K.Osborn,6.0,1,1
29250,pass,LA,3.0,6,4,16,71,1.0,1,1,M.Stafford,37.0,C.Kupp,37.0,1,0
29252,pass,LA,2.0,7,4,16,31,1.0,1,1,M.Stafford,6.0,C.Kupp,6.0,0,0
29256,pass,LA,3.0,4,4,16,16,1.0,1,1,M.Stafford,7.0,C.Kupp,7.0,1,0
29260,pass,MIN,1.0,10,4,16,75,0.0,1,0,K.Cousins,,,,0,0
29261,pass,MIN,2.0,12,4,16,77,0.0,1,1,K.Cousins,30.0,K.Osborn,30.0,1,0
29262,pass,MIN,1.0,10,4,16,47,0.0,1,0,K.Cousins,,J.Jefferson,,0,0
29263,pass,MIN,2.0,10,4,16,47,0.0,1,0,K.Cousins,,,,0,0
29264,pass,MIN,3.0,21,4,16,58,0.0,1,1,K.Cousins,16.0,J.Jefferson,16.0,0,0
29265,pass,MIN,4.0,5,4,16,42,0.0,1,1,K.Cousins,16.0,J.Jefferson,16.0,1,0
29266,pass,LAC,1.0,10,1,16,75,0.0,1,1,J.Herbert,7.0,K.Allen,7.0,0,0
29268,pass,LAC,3.0,1,1,16,66,0.0,1,1,J.Herbert,10.0,J.Palmer,10.0,1,0
29269,pass,LAC,1.0,10,1,16,56,0.0,1,1,J.Herbert,16.0,J.Moore,16.0,1,0
29272,pass,LAC,3.0,7,1,16,32,0.0,1,0,J.Herbert,,K.Allen,,0,0
29274,pass,HOU,2.0,1,1,16,66,1.0,1,1,D.Mills,7.0,P.Dorsett,7.0,1,0
29276,pass,HOU,2.0,12,1,16,61,1.0,1,1,D.Mills,4.0,C.Moore,4.0,0,0
29277,pass,HOU,3.0,8,1,16,57,1.0,1,1,D.Mills,11.0,N.Collins,11.0,1,0
29281,pass,LAC,1.0,10,1,16,82,0.0,1,1,J.Herbert,9.0,J.Jackson,9.0,0,0
29282,pass,LAC,2.0,1,1,16,73,0.0,1,1,J.Herbert,12.0,J.Palmer,12.0,1,0
29284,pass,LAC,2.0,7,1,16,58,0.0,1,1,J.Herbert,25.0,J.Jackson,25.0,1,0
29287,pass,LAC,2.0,14,1,16,37,0.0,1,1,J.Herbert,9.0,J.Cook,9.0,0,0
29288,pass,LAC,3.0,5,1,16,28,0.0,1,0,J.Herbert,,J.Cook,,0,0
29290,pass,HOU,2.0,8,1,16,73,0.0,1,0,D.Mills,,,,0,0
29291,pass,HOU,3.0,14,1,16,79,0.0,1,1,D.Mills,-4.0,R.Burkhead,-4.0,0,0
29293,pass,LAC,1.0,10,2,16,62,1.0,1,1,J.Herbert,18.0,J.Cook,18.0,1,0
29294,pass,LAC,1.0,10,2,16,44,1.0,1,1,J.Herbert,12.0,J.Palmer,12.0,1,0
29296,pass,LAC,2.0,10,2,16,32,1.0,1,0,J.Herbert,,J.Moore,,0,0
29297,pass,LAC,3.0,10,2,16,32,1.0,1,1,J.Herbert,15.0,K.Allen,15.0,1,0
29300,pass,HOU,1.0,10,2,16,75,0.0,1,1,D.Mills,11.0,B.Jordan,11.0,1,0
29303,pass,HOU,3.0,4,2,16,58,0.0,1,1,D.Mills,4.0,R.Burkhead,4.0,1,0
29306,pass,HOU,2.0,9,2,16,40,0.0,1,1,D.Mills,14.0,C.Moore,14.0,1,0
29307,pass,HOU,1.0,10,2,16,26,0.0,1,0,D.Mills,,P.Dorsett,,0,0
29308,pass,HOU,2.0,10,2,16,26,0.0,1,1,D.Mills,1.0,C.Conley,1.0,0,0
29310,pass,HOU,3.0,17,2,16,33,0.0,1,0,D.Mills,,N.Collins,,0,0
29312,pass,LAC,2.0,1,2,16,55,0.0,1,1,J.Herbert,16.0,J.Moore,16.0,1,0
29313,pass,LAC,1.0,10,2,16,39,0.0,1,0,J.Herbert,,J.Palmer,,0,0
29316,pass,HOU,1.0,10,2,16,91,0.0,1,1,D.Mills,36.0,P.Dorsett,36.0,1,0
29317,pass,HOU,1.0,10,2,16,55,0.0,1,1,D.Mills,6.0,P.Brown,6.0,0,0
29320,pass,HOU,1.0,10,2,16,41,0.0,1,1,D.Mills,41.0,C.Conley,41.0,1,1
29325,pass,HOU,3.0,3,3,16,53,0.0,1,1,D.Mills,18.0,C.Conley,18.0,1,0
29326,pass,HOU,1.0,10,3,16,35,0.0,1,0,D.Mills,,P.Brown,,0,0
29327,pass,HOU,2.0,20,3,16,45,0.0,1,1,D.Mills,12.0,P.Dorsett,12.0,0,0
29328,pass,HOU,3.0,8,3,16,33,0.0,1,0,D.Mills,,P.Dorsett,,0,0
29330,pass,LAC,1.0,10,3,16,45,1.0,1,0,J.Herbert,,K.Allen,,0,0
29332,pass,LAC,3.0,11,3,16,46,1.0,1,1,J.Herbert,14.0,J.Kelley,14.0,1,0
29334,pass,LAC,2.0,10,3,16,32,1.0,1,1,J.Herbert,6.0,J.Jackson,6.0,0,0
29335,pass,LAC,3.0,4,3,16,26,1.0,1,1,J.Herbert,12.0,T.McKitty,12.0,1,0
29337,pass,LAC,2.0,8,3,16,12,1.0,1,0,J.Herbert,,,,0,0
29340,pass,HOU,2.0,5,3,16,70,1.0,1,1,D.Mills,9.0,N.Collins,9.0,1,0
29343,pass,HOU,3.0,6,3,16,57,1.0,1,1,D.Mills,6.0,B.Jordan,6.0,1,0
29344,pass,HOU,1.0,10,3,16,51,1.0,1,0,D.Mills,,P.Dorsett,,0,0
29346,pass,HOU,3.0,6,3,16,47,1.0,1,1,D.Mills,27.0,B.Jordan,27.0,1,0
29352,pass,LAC,1.0,10,4,16,68,0.0,1,1,J.Herbert,17.0,J.Cook,17.0,1,0
29354,pass,HOU,1.0,10,4,16,47,1.0,1,1,D.Mills,-1.0,C.Moore,-1.0,0,0
29356,pass,HOU,3.0,9,4,16,46,1.0,1,1,D.Mills,12.0,B.Jordan,12.0,1,0
29357,pass,HOU,1.0,10,4,16,34,1.0,1,1,D.Mills,23.0,C.Moore,23.0,1,0
29360,pass,HOU,3.0,6,4,16,7,1.0,1,0,D.Mills,,J.Akins,,0,0
29361,pass,LAC,1.0,10,4,16,75,1.0,1,1,J.Herbert,11.0,J.Jackson,11.0,1,0
29362,pass,LAC,1.0,10,4,16,64,1.0,1,1,J.Herbert,9.0,J.Jackson,9.0,0,0
29363,pass,LAC,2.0,1,4,16,55,1.0,1,1,J.Herbert,17.0,J.Jackson,17.0,1,0
29365,pass,LAC,2.0,3,4,16,31,1.0,1,1,J.Herbert,7.0,S.Anderson,7.0,1,0
29367,pass,LAC,1.0,10,4,16,18,1.0,1,1,J.Herbert,7.0,K.Allen,7.0,0,0
29370,pass,LAC,,0,4,16,2,1.0,1,0,J.Herbert,,J.Cook,,0,0
29372,pass,HOU,2.0,7,4,16,69,1.0,1,1,D.Mills,4.0,P.Brown,4.0,0,0
29377,pass,HOU,1.0,10,4,16,13,1.0,1,1,D.Mills,13.0,N.Collins,13.0,1,1
29378,pass,LAC,1.0,10,4,16,74,0.0,1,1,J.Herbert,6.0,J.Palmer,6.0,0,0
29379,pass,LAC,2.0,4,4,16,68,0.0,1,0,J.Herbert,,J.Jackson,,0,0
29380,pass,LAC,3.0,4,4,16,68,0.0,1,1,J.Herbert,6.0,K.Allen,6.0,1,0
29381,pass,LAC,1.0,10,4,16,62,0.0,1,0,J.Herbert,,J.Cook,,0,1
29382,pass,LAC,1.0,10,4,16,75,1.0,1,1,J.Herbert,24.0,J.Moore,24.0,1,0
29383,pass,LAC,1.0,10,4,16,51,1.0,1,1,J.Herbert,13.0,J.Jackson,13.0,1,0
29384,pass,LAC,1.0,10,4,16,38,1.0,1,1,J.Herbert,8.0,J.Jackson,8.0,0,0
29385,pass,LAC,2.0,2,4,16,30,1.0,1,1,J.Herbert,27.0,S.Anderson,27.0,1,0
29386,pass,LAC,1.0,3,4,16,3,1.0,1,0,J.Herbert,,,,0,0
29387,pass,LAC,2.0,3,4,16,3,1.0,1,1,J.Herbert,3.0,J.Palmer,3.0,1,1
29388,pass,LAC,,0,4,16,2,1.0,1,0,J.Herbert,,J.Kelley,,0,0
29389,pass,MIA,1.0,10,1,16,79,0.0,1,1,T.Tagovailoa,4.0,M.Gesicki,4.0,0,0
29390,pass,MIA,2.0,6,1,16,75,0.0,1,1,T.Tagovailoa,4.0,J.Waddle,4.0,0,0
29391,pass,MIA,3.0,2,1,16,71,0.0,1,1,T.Tagovailoa,5.0,J.Waddle,5.0,1,0
29394,pass,MIA,3.0,6,1,16,47,0.0,1,0,T.Tagovailoa,,M.Gaskin,,0,0
29396,pass,NO,2.0,7,1,16,81,0.0,1,1,I.Book,4.0,E.Wolf,4.0,0,0
29397,pass,NO,3.0,3,1,16,77,0.0,1,0,I.Book,,L.Humphrey,,0,1
29398,pass,NO,1.0,10,1,16,75,0.0,1,0,I.Book,,N.Vannett,,0,0
29400,pass,NO,3.0,6,1,16,71,0.0,1,0,I.Book,,,,0,0
29403,pass,MIA,2.0,6,1,16,59,1.0,1,1,T.Tagovailoa,-1.0,J.Waddle,-1.0,0,0
29404,pass,MIA,3.0,7,1,16,60,1.0,1,1,T.Tagovailoa,18.0,J.Waddle,18.0,1,0
29405,pass,MIA,1.0,10,1,16,42,1.0,1,1,T.Tagovailoa,7.0,D.Smythe,7.0,0,0
29408,pass,MIA,1.0,10,1,16,31,1.0,1,1,T.Tagovailoa,11.0,D.Smythe,11.0,1,0
29409,pass,MIA,1.0,10,1,16,20,1.0,1,0,T.Tagovailoa,,T.Lewis,,0,0
29410,pass,MIA,2.0,10,1,16,20,1.0,1,1,T.Tagovailoa,6.0,M.Gesicki,6.0,0,0
29411,pass,MIA,3.0,4,1,16,14,1.0,1,0,T.Tagovailoa,,,,0,0
29414,pass,NO,3.0,6,1,16,71,0.0,1,0,I.Book,,,,0,0
29416,pass,MIA,2.0,6,2,16,70,0.0,1,1,T.Tagovailoa,7.0,T.Lewis,7.0,1,0
29418,pass,MIA,2.0,7,2,16,60,0.0,1,1,T.Tagovailoa,6.0,M.Gaskin,6.0,0,0
29419,pass,MIA,3.0,1,2,16,54,0.0,1,0,J.Brissett,,,,0,0
29420,pass,NO,1.0,10,2,16,83,0.0,1,1,I.Book,17.0,M.Callaway,17.0,1,0
